months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,auto_make,auto_year,fraud_reported
239,40,IN,100/300,500,1463.95,0,FEMALE,JD,sales,own-child,0,0,2015-02-11,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,20,3,?,0,0,YES,Dodge,2003,N
161,38,IL,100/300,2000,1133.85,0,MALE,PhD,priv-house-serv,not-in-family,60200,0,2015-01-03,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,0,3,YES,2,2,YES,Volkswagen,2003,N
446,61,IN,500/1000,1000,1037.32,0,FEMALE,High School,tech-support,wife,0,-15700,2015-01-30,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NC,1,3,?,2,1,NO,Nissan,2005,N
476,61,IN,250/500,1000,1562.8,0,FEMALE,Masters,handlers-cleaners,not-in-family,42800,-68200,2015-01-18,Single Vehicle Collision,Front Collision,Total Loss,Fire,WV,10,1,?,1,2,YES,Suburu,2009,N
70,29,IN,100/300,1000,1425.79,0,FEMALE,MD,armed-forces,other-relative,62400,-52300,2015-01-04,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,NC,12,1,NO,0,3,?,Dodge,2009,N
233,41,OH,500/1000,2000,1615.14,0,FEMALE,Associate,tech-support,other-relative,67100,0,2015-01-20,Vehicle Theft,?,Minor Damage,None,NY,6,1,NO,0,1,?,Chevrolet,2011,N
122,33,IL,250/500,500,1236.5,0,MALE,PhD,other-service,husband,0,-48700,2015-02-12,Parked Car,?,Trivial Damage,None,NY,1,1,NO,0,1,NO,Nissan,2003,N
335,48,IL,500/1000,2000,1017.97,0,FEMALE,MD,machine-op-inspct,wife,59900,-34800,2015-02-19,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,21,3,NO,0,0,YES,BMW,2005,Y
257,40,IN,100/300,2000,1306.0,0,MALE,Associate,machine-op-inspct,husband,46100,-46900,2015-02-21,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,3,3,YES,2,1,?,Ford,2008,Y
85,27,IL,500/1000,2000,1174.14,0,MALE,College,priv-house-serv,unmarried,50400,-61500,2015-02-02,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,14,4,YES,0,0,NO,Toyota,2012,N
133,30,IN,500/1000,1000,1231.01,0,MALE,College,adm-clerical,husband,0,-31700,2015-02-01,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,SC,19,3,NO,1,2,?,Dodge,2007,N
119,34,IL,250/500,500,1299.18,0,FEMALE,College,tech-support,wife,57100,0,2015-01-08,Single Vehicle Collision,Front Collision,Major Damage,Fire,OH,7,1,YES,2,1,YES,Honda,1998,Y
169,34,IN,100/300,500,1469.75,0,FEMALE,JD,sales,not-in-family,0,-57600,2015-01-16,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,VA,0,1,?,0,0,YES,Volkswagen,2012,N
225,39,OH,250/500,500,1390.72,0,MALE,Masters,tech-support,other-relative,83900,-52100,2015-02-20,Parked Car,?,Trivial Damage,None,SC,6,1,YES,2,1,YES,Nissan,2011,N
84,32,IL,500/1000,500,1694.09,7000000,FEMALE,Associate,prof-specialty,husband,0,0,2015-01-30,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,0,1,YES,0,2,?,BMW,1995,Y
169,39,OH,100/300,2000,1140.15,0,MALE,High School,armed-forces,husband,0,-36800,2015-01-19,Multi-vehicle Collision,Rear Collision,Total Loss,Police,VA,9,3,YES,0,3,NO,Suburu,2015,N
124,32,IN,100/300,1000,1310.71,0,FEMALE,Masters,farming-fishing,wife,29300,0,2015-02-25,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NY,23,1,YES,0,1,NO,Toyota,2003,N
320,48,IL,250/500,2000,1730.49,7000000,MALE,College,transport-moving,not-in-family,46300,-41700,2015-01-24,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,13,3,NO,2,0,NO,Saab,1995,N
297,47,IN,250/500,500,1616.65,7000000,MALE,MD,adm-clerical,unmarried,0,-59500,2015-01-16,Multi-vehicle Collision,Side Collision,Total Loss,Fire,WV,0,3,?,0,3,YES,Jeep,1999,N
421,56,IN,100/300,500,1935.85,4000000,MALE,Masters,machine-op-inspct,own-child,49500,-81100,2015-01-12,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,NY,7,1,?,2,3,?,Mercedes,2004,Y
136,33,OH,250/500,1000,855.14,0,FEMALE,PhD,craft-repair,not-in-family,37900,0,2015-01-04,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NC,23,1,YES,0,1,YES,Toyota,2015,N
46,24,OH,250/500,2000,1568.47,4000000,FEMALE,High School,armed-forces,unmarried,46800,0,2015-02-02,Single Vehicle Collision,Side Collision,Major Damage,Fire,NY,7,1,NO,2,0,?,Toyota,1999,N
34,24,IN,500/1000,2000,1550.53,0,FEMALE,MD,armed-forces,own-child,0,-27700,2015-02-01,Parked Car,?,Trivial Damage,None,VA,20,1,YES,0,1,?,Audi,1998,N
95,30,IL,250/500,2000,1370.92,0,MALE,College,transport-moving,unmarried,48900,0,2015-02-14,Single Vehicle Collision,Rear Collision,Minor Damage,Police,SC,22,1,YES,0,3,?,Accura,1999,N
140,36,IN,250/500,500,1363.59,0,FEMALE,JD,armed-forces,not-in-family,43200,0,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,10,3,?,2,0,YES,Chevrolet,2000,N
200,34,IN,250/500,1000,828.42,3000000,FEMALE,College,prof-specialty,other-relative,0,0,2015-01-22,Single Vehicle Collision,Front Collision,Total Loss,Police,NY,10,1,?,2,2,NO,Chevrolet,2009,N
123,29,IN,250/500,500,1209.63,0,FEMALE,Masters,machine-op-inspct,not-in-family,64800,-44200,2015-01-14,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NC,17,1,YES,1,0,YES,Volkswagen,2014,Y
267,46,OH,250/500,2000,1111.17,0,MALE,MD,craft-repair,unmarried,35000,0,2015-02-03,Parked Car,?,Trivial Damage,None,WV,3,1,YES,2,3,YES,Toyota,1995,N
290,42,IN,500/1000,500,989.97,0,MALE,Masters,machine-op-inspct,own-child,32500,0,2015-01-20,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,10,1,NO,0,1,NO,Saab,2013,N
45,37,IN,250/500,1000,1114.23,0,MALE,College,prof-specialty,wife,0,0,2015-01-01,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,1,1,YES,0,1,YES,Nissan,2005,N
186,38,IN,250/500,2000,1347.31,0,FEMALE,JD,protective-serv,unmarried,80900,-111100,2015-02-02,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,1,3,NO,2,3,?,Audi,1995,N
135,34,IL,250/500,2000,1687.53,0,FEMALE,JD,protective-serv,other-relative,0,-69600,2015-01-23,Single Vehicle Collision,Side Collision,Total Loss,Fire,NC,7,1,?,1,2,NO,Audi,2009,N
110,33,IN,250/500,1000,1183.48,0,MALE,Associate,other-service,husband,0,0,2015-01-26,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,19,1,?,2,3,NO,Saab,2015,Y
259,43,IL,500/1000,2000,1537.13,0,FEMALE,PhD,handlers-cleaners,own-child,0,-58300,2015-01-02,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,3,3,NO,0,2,YES,Ford,2012,N
114,30,OH,250/500,1000,1173.25,0,FEMALE,Masters,protective-serv,husband,0,-34700,2015-02-25,Vehicle Theft,?,Minor Damage,None,WV,3,1,NO,0,3,YES,Chevrolet,2013,N
404,56,IN,250/500,1000,1361.16,4000000,FEMALE,Masters,transport-moving,not-in-family,0,-63700,2015-01-15,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,VA,23,1,NO,2,0,YES,Accura,2005,Y
282,48,OH,500/1000,2000,1422.56,7000000,FEMALE,MD,prof-specialty,husband,26900,-55300,2015-02-09,Vehicle Theft,?,Minor Damage,None,WV,7,1,?,1,2,NO,Accura,2013,N
57,25,IL,500/1000,2000,1143.06,0,FEMALE,Masters,tech-support,own-child,63100,-54100,2015-01-16,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,VA,0,3,NO,0,1,YES,Nissan,2010,N
215,38,IN,250/500,500,1405.71,0,FEMALE,PhD,craft-repair,unmarried,0,0,2015-02-01,Single Vehicle Collision,Rear Collision,Total Loss,Police,SC,10,1,?,0,1,NO,Volkswagen,2008,N
140,30,IL,100/300,500,1354.2,0,FEMALE,College,adm-clerical,wife,100500,0,2015-02-10,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,4,4,?,0,0,?,Nissan,2006,N
250,42,IN,100/300,500,1055.6,0,MALE,High School,exec-managerial,husband,69500,-40700,2015-01-03,Single Vehicle Collision,Rear Collision,Major Damage,Other,SC,16,1,?,1,1,?,Ford,2009,Y
286,41,IL,250/500,1000,999.43,0,MALE,College,prof-specialty,wife,25800,0,2015-01-01,Vehicle Theft,?,Trivial Damage,Police,WV,3,1,YES,2,0,?,Chevrolet,2009,N
356,47,IN,250/500,2000,1155.97,0,MALE,High School,prof-specialty,husband,0,0,2015-02-23,Single Vehicle Collision,Side Collision,Minor Damage,Other,SC,5,1,YES,0,3,?,Dodge,2009,N
65,29,IL,250/500,1000,1726.91,0,MALE,High School,other-service,own-child,0,0,2015-01-28,Vehicle Theft,?,Trivial Damage,None,VA,14,1,?,0,0,?,Audi,1999,N
187,34,IN,500/1000,500,1232.57,0,FEMALE,PhD,machine-op-inspct,not-in-family,59500,0,2015-02-22,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,7,3,?,0,0,?,Nissan,2011,N
386,53,OH,250/500,500,1078.65,0,MALE,JD,craft-repair,not-in-family,36800,0,2015-01-03,Single Vehicle Collision,Front Collision,Minor Damage,Police,WV,16,1,?,2,3,YES,Honda,2006,N
197,41,OH,500/1000,1000,1324.78,0,FEMALE,PhD,prof-specialty,not-in-family,0,-64500,2015-01-10,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,6,1,NO,2,2,YES,Volkswagen,1997,Y
166,37,IN,250/500,500,1518.54,0,FEMALE,MD,craft-repair,not-in-family,0,0,2015-01-25,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,10,1,YES,1,1,NO,Ford,2001,N
293,49,IL,100/300,2000,1239.06,0,FEMALE,JD,transport-moving,husband,34900,0,2015-01-10,Single Vehicle Collision,Front Collision,Total Loss,Police,SC,19,1,?,1,1,?,Volkswagen,2002,N
179,32,OH,500/1000,2000,1246.68,0,FEMALE,PhD,priv-house-serv,own-child,0,0,2015-01-28,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,10,1,?,0,1,?,Suburu,2006,N
76,24,OH,250/500,1000,1622.67,0,FEMALE,MD,priv-house-serv,husband,0,0,2015-02-18,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,6,3,NO,1,1,?,Suburu,1997,N
105,28,OH,250/500,500,1082.36,0,FEMALE,Associate,prof-specialty,own-child,0,0,2015-01-24,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,12,3,NO,2,2,NO,Audi,1995,N
97,26,OH,250/500,1000,1270.55,0,MALE,Masters,protective-serv,unmarried,0,-72100,2015-01-20,Multi-vehicle Collision,Side Collision,Total Loss,Other,NC,10,3,YES,2,3,NO,Jeep,2006,Y
148,36,IL,500/1000,1000,1236.32,5000000,FEMALE,MD,adm-clerical,own-child,55100,0,2015-01-10,Single Vehicle Collision,Side Collision,Total Loss,Police,PA,0,1,NO,2,0,NO,Dodge,2009,N
77,26,IL,250/500,2000,785.82,0,MALE,JD,exec-managerial,other-relative,49700,0,2015-01-07,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NY,12,3,YES,2,0,?,Audi,2009,Y
295,46,IN,250/500,500,1265.84,0,FEMALE,JD,prof-specialty,own-child,52200,-44500,2015-01-16,Vehicle Theft,?,Minor Damage,None,VA,10,1,YES,1,3,YES,Nissan,2007,N
126,28,IN,250/500,500,1508.9,0,FEMALE,JD,machine-op-inspct,other-relative,0,0,2015-01-01,Multi-vehicle Collision,Rear Collision,Total Loss,Police,WV,3,4,NO,0,1,?,Ford,2011,N
132,32,OH,250/500,2000,1106.84,0,MALE,PhD,other-service,wife,43100,-31900,2015-01-07,Vehicle Theft,?,Minor Damage,Police,SC,21,1,YES,1,1,YES,Suburu,2005,N
370,55,IN,500/1000,2000,1389.13,7000000,MALE,JD,other-service,wife,0,-53200,2015-02-17,Vehicle Theft,?,Minor Damage,None,NC,6,1,?,0,2,?,Mercedes,2015,N
257,43,IN,100/300,1000,974.84,0,FEMALE,JD,transport-moving,other-relative,52100,0,2015-02-26,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,0,1,NO,0,1,YES,Nissan,2006,N
9,24,IL,100/300,2000,1304.46,0,FEMALE,PhD,machine-op-inspct,other-relative,51700,-33300,2015-01-31,Vehicle Theft,?,Trivial Damage,None,NC,6,1,NO,0,3,YES,Audi,2001,Y
185,34,OH,250/500,500,1257.36,0,FEMALE,PhD,armed-forces,husband,0,0,2015-02-27,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,20,3,YES,1,1,?,BMW,2000,Y
234,43,OH,250/500,500,1257.04,0,MALE,Associate,protective-serv,own-child,0,-48800,2015-03-01,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,4,1,NO,2,2,YES,Dodge,2011,N
253,44,OH,100/300,2000,719.52,0,FEMALE,High School,farming-fishing,own-child,45800,0,2015-02-13,Parked Car,?,Trivial Damage,None,SC,9,1,NO,0,3,?,Chevrolet,1998,N
233,39,OH,500/1000,2000,1524.18,0,MALE,JD,craft-repair,unmarried,0,0,2015-01-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,20,3,?,1,0,YES,Saab,1999,N
274,44,IN,500/1000,500,1395.58,0,FEMALE,JD,tech-support,husband,0,0,2015-02-05,Vehicle Theft,?,Minor Damage,Police,WV,7,1,NO,2,1,?,BMW,2000,N
297,48,IL,500/1000,1000,1243.68,0,MALE,Masters,protective-serv,wife,0,-71400,2015-02-20,Multi-vehicle Collision,Front Collision,Major Damage,Other,NY,18,3,?,0,2,?,Toyota,2002,Y
273,47,OH,500/1000,1000,1189.04,0,FEMALE,Associate,prof-specialty,own-child,59600,0,2015-01-24,Multi-vehicle Collision,Side Collision,Minor Damage,Police,VA,0,3,NO,1,3,?,Jeep,2014,N
147,37,IN,500/1000,2000,1375.29,0,FEMALE,Masters,armed-forces,own-child,0,0,2015-01-31,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,SC,11,3,?,0,1,?,Ford,2015,Y
285,42,IN,100/300,500,1389.13,0,MALE,Associate,priv-house-serv,not-in-family,63100,-79400,2015-01-23,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,13,1,NO,0,3,?,Toyota,2005,N
289,43,OH,500/1000,1000,1387.51,0,FEMALE,Associate,sales,not-in-family,0,0,2015-01-11,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,19,3,YES,1,3,?,Jeep,2010,N
427,60,IN,100/300,1000,1178.61,7000000,MALE,MD,craft-repair,own-child,0,-54400,2015-02-20,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NY,23,1,YES,1,2,YES,Volkswagen,2004,Y
380,53,IL,250/500,2000,1166.62,6000000,MALE,Associate,priv-house-serv,wife,0,0,2015-02-24,Parked Car,?,Trivial Damage,Police,NC,23,1,NO,0,3,NO,Saab,2001,N
13,21,IN,100/300,1000,1556.31,0,MALE,Associate,prof-specialty,not-in-family,0,-75000,2015-01-19,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,19,3,YES,2,0,YES,Accura,2014,N
282,43,OH,250/500,500,1452.27,0,MALE,MD,farming-fishing,not-in-family,75800,0,2015-01-08,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,19,1,NO,1,2,NO,Audi,2007,Y
312,47,OH,500/1000,1000,1212.07,0,FEMALE,MD,exec-managerial,wife,66900,-51800,2015-03-01,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,17,3,NO,2,3,NO,Mercedes,2000,N
266,46,OH,100/300,2000,1578.54,0,MALE,Associate,handlers-cleaners,husband,0,-41400,2015-01-21,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,18,1,NO,1,3,YES,Nissan,1996,N
30,36,IN,500/1000,500,1488.26,0,FEMALE,College,machine-op-inspct,wife,0,-63500,2015-02-28,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,17,3,NO,2,2,?,Saab,2008,N
198,36,IN,250/500,1000,1096.39,0,MALE,High School,armed-forces,own-child,0,0,2015-01-26,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,11,3,?,1,3,YES,Audi,2015,N
290,45,OH,500/1000,2000,1215.36,0,MALE,Associate,tech-support,own-child,54400,0,2015-01-31,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,WV,22,3,?,0,1,NO,Suburu,2012,N
260,46,OH,100/300,2000,1482.57,0,MALE,MD,priv-house-serv,husband,35000,0,2015-02-20,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,7,1,NO,0,1,NO,Toyota,2005,N
233,43,OH,250/500,1000,954.18,0,FEMALE,College,tech-support,other-relative,0,0,2015-02-17,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,17,3,?,2,3,YES,Nissan,2000,N
130,30,IL,500/1000,2000,1193.4,0,MALE,PhD,exec-managerial,own-child,0,-40800,2015-02-02,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,16,3,NO,2,3,?,Suburu,2005,N
230,42,IN,100/300,1000,1023.11,0,FEMALE,MD,adm-clerical,own-child,0,-45300,2015-02-06,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,13,3,NO,1,2,YES,Accura,1999,N
212,40,IL,500/1000,1000,1524.45,0,FEMALE,Masters,other-service,husband,73200,0,2015-02-11,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NY,17,3,YES,0,2,YES,Nissan,2006,N
299,44,OH,500/1000,1000,1653.32,0,FEMALE,College,other-service,other-relative,0,-48800,2015-01-25,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,3,1,YES,2,0,?,Suburu,2009,N
91,26,IL,250/500,1000,1022.46,0,FEMALE,Associate,armed-forces,other-relative,52700,0,2015-02-23,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,15,3,?,0,2,?,Jeep,1996,N
398,53,IL,100/300,2000,1396.43,0,FEMALE,Associate,priv-house-serv,unmarried,21500,0,2015-01-29,Single Vehicle Collision,Front Collision,Total Loss,Fire,WV,16,1,YES,2,1,?,Toyota,2000,N
218,43,IL,250/500,500,1521.55,0,FEMALE,Associate,priv-house-serv,other-relative,61100,-64500,2015-01-02,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,18,1,?,1,3,YES,Dodge,2003,Y
152,33,IN,100/300,1000,1034.27,0,FEMALE,JD,armed-forces,husband,0,0,2015-02-06,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,18,1,NO,1,0,NO,Accura,2014,N
212,39,OH,100/300,1000,1255.35,0,FEMALE,JD,protective-serv,not-in-family,60300,-58900,2015-02-14,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,22,2,NO,0,3,YES,Dodge,2008,N
242,44,IL,500/1000,2000,1396.89,6000000,FEMALE,College,priv-house-serv,other-relative,0,-61600,2015-02-04,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,15,3,NO,1,2,YES,Suburu,1999,Y
80,27,OH,500/1000,500,795.31,0,MALE,JD,farming-fishing,husband,0,-51000,2015-02-12,Multi-vehicle Collision,Rear Collision,Major Damage,Police,OH,16,3,YES,1,3,?,Ford,2000,Y
260,43,IN,100/300,500,982.22,0,FEMALE,JD,exec-managerial,not-in-family,54500,-72100,2015-02-12,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,18,1,?,1,0,?,Honda,2011,N
133,34,IN,500/1000,500,1074.07,0,FEMALE,JD,prof-specialty,husband,70900,-61100,2015-01-28,Parked Car,?,Minor Damage,None,WV,8,1,NO,2,0,YES,Jeep,2013,N
290,45,OH,100/300,1000,1311.3,0,FEMALE,Associate,machine-op-inspct,wife,38500,0,2015-01-10,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,23,3,YES,0,0,YES,Ford,2001,Y
322,49,IL,250/500,2000,1277.12,0,FEMALE,PhD,armed-forces,own-child,0,-46000,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,18,1,?,0,2,YES,Chevrolet,2007,N
228,39,IN,500/1000,500,1388.62,0,FEMALE,JD,sales,husband,35200,0,2015-01-19,Single Vehicle Collision,Side Collision,Minor Damage,Other,NC,10,1,YES,1,0,YES,Mercedes,1995,N
195,37,IL,100/300,1000,1406.52,8000000,MALE,MD,tech-support,unmarried,0,0,2015-01-28,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,12,1,NO,0,2,NO,Jeep,2002,Y
247,39,IN,100/300,500,1558.29,0,FEMALE,Masters,protective-serv,unmarried,0,-49300,2015-02-16,Vehicle Theft,?,Trivial Damage,Police,WV,5,1,YES,1,2,?,Saab,2000,N
405,57,IN,500/1000,1000,1132.47,4000000,MALE,MD,priv-house-serv,other-relative,46300,0,2015-01-08,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,21,3,?,2,3,?,Saab,2008,N
144,37,OH,250/500,2000,1896.91,0,FEMALE,PhD,handlers-cleaners,not-in-family,73700,0,2015-01-24,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,17,3,YES,1,3,NO,Chevrolet,2015,Y
338,47,IL,500/1000,500,1143.46,4000000,MALE,MD,priv-house-serv,other-relative,0,0,2015-02-18,Single Vehicle Collision,Front Collision,Total Loss,Other,NC,4,1,YES,2,1,?,Mercedes,2002,N
121,34,IN,500/1000,500,1285.42,0,MALE,MD,priv-house-serv,wife,0,0,2015-01-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,VA,11,1,NO,1,1,NO,Dodge,2000,Y
398,55,OH,250/500,2000,1305.26,0,MALE,MD,farming-fishing,wife,66200,-49700,2015-01-08,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,18,1,?,1,3,YES,BMW,1998,Y
9,30,IL,100/300,1000,1073.83,0,FEMALE,High School,machine-op-inspct,not-in-family,0,0,2015-02-02,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,12,1,?,0,0,NO,BMW,2011,N
115,31,OH,500/1000,1000,1051.67,0,FEMALE,Associate,exec-managerial,not-in-family,0,0,2015-03-01,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,18,3,YES,0,3,NO,Audi,2005,Y
280,48,IL,250/500,1000,1387.35,0,MALE,JD,transport-moving,not-in-family,0,-72000,2015-02-04,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,16,1,NO,2,2,?,BMW,1998,N
254,45,IL,250/500,500,1083.64,0,MALE,JD,other-service,husband,59800,0,2015-02-27,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,19,3,YES,0,0,?,BMW,2004,N
141,30,IL,250/500,1000,1851.78,0,FEMALE,High School,craft-repair,other-relative,78800,0,2015-02-09,Single Vehicle Collision,Front Collision,Total Loss,Fire,SC,13,1,NO,1,0,YES,Audi,2002,N
441,55,IN,250/500,500,1270.29,4000000,MALE,College,armed-forces,husband,24000,-50500,2015-02-19,Parked Car,?,Minor Damage,None,VA,4,1,NO,0,0,NO,Honda,2002,N
381,55,OH,500/1000,500,1459.99,0,FEMALE,MD,other-service,wife,35900,0,2015-01-12,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,8,1,YES,1,2,YES,Accura,2011,N
191,38,IL,100/300,2000,1253.44,0,FEMALE,Masters,craft-repair,not-in-family,0,0,2015-02-07,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,19,3,NO,2,0,NO,Volkswagen,2007,N
145,34,IN,100/300,1000,1142.48,0,FEMALE,JD,priv-house-serv,other-relative,0,0,2015-01-13,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,18,1,YES,2,0,NO,Suburu,2012,N
479,60,IL,500/1000,1000,1188.45,0,FEMALE,MD,exec-managerial,other-relative,0,-44800,2015-01-18,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,9,2,?,0,3,?,Saab,2006,N
215,35,IL,500/1000,1000,1125.4,0,MALE,Masters,adm-clerical,husband,40000,-43400,2015-01-15,Vehicle Theft,?,Trivial Damage,None,WV,6,1,?,2,1,NO,Jeep,2001,N
41,33,OH,250/500,500,1294.41,0,MALE,High School,transport-moving,husband,0,0,2015-02-23,Vehicle Theft,?,Minor Damage,None,NC,8,1,YES,0,0,?,Dodge,2011,N
45,31,IN,100/300,500,1459.5,0,MALE,MD,priv-house-serv,not-in-family,0,0,2015-02-17,Parked Car,?,Minor Damage,None,NY,6,1,?,1,3,?,Suburu,2000,N
156,38,IL,100/300,500,1367.99,0,MALE,High School,armed-forces,own-child,26500,0,2015-02-17,Multi-vehicle Collision,Front Collision,Major Damage,Fire,WV,23,3,?,0,3,?,Saab,1998,Y
246,45,IN,250/500,500,1594.37,0,MALE,Associate,exec-managerial,own-child,0,0,2015-01-18,Parked Car,?,Trivial Damage,None,SC,13,1,NO,0,3,YES,Saab,2008,N
178,39,IL,100/300,500,1035.99,0,FEMALE,JD,exec-managerial,own-child,0,0,2015-01-17,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,3,3,NO,2,0,?,Jeep,2010,N
237,43,OH,250/500,500,911.53,0,FEMALE,PhD,sales,husband,53200,0,2015-02-25,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,23,1,NO,0,1,NO,Chevrolet,1998,N
127,34,OH,500/1000,500,1319.97,0,FEMALE,Associate,craft-repair,own-child,73700,0,2015-01-06,Vehicle Theft,?,Minor Damage,None,NC,8,1,YES,1,3,?,Saab,1998,N
1,33,OH,250/500,2000,1391.63,0,MALE,Associate,sales,husband,61200,0,2015-02-26,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,23,1,YES,0,3,NO,Mercedes,2000,N
5,21,IN,250/500,500,915.41,5000000,FEMALE,High School,exec-managerial,own-child,0,0,2015-02-11,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,23,1,YES,0,0,NO,Nissan,1998,N
64,28,IL,500/1000,1000,1468.82,0,MALE,JD,handlers-cleaners,other-relative,56800,-51800,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,9,3,NO,2,1,NO,Honda,1997,N
142,30,IN,500/1000,500,1412.76,0,MALE,PhD,armed-forces,wife,66400,-63700,2015-01-10,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,22,1,YES,2,3,NO,Volkswagen,1996,N
97,27,OH,500/1000,500,1588.26,0,FEMALE,High School,tech-support,husband,56700,-49300,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,22,3,YES,2,1,YES,Saab,2014,N
121,31,IN,100/300,1000,1140.91,0,MALE,Associate,adm-clerical,other-relative,51300,0,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,15,3,NO,1,2,?,Chevrolet,2002,Y
225,43,OH,100/300,1000,1517.54,0,MALE,JD,priv-house-serv,own-child,0,-20900,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,16,3,NO,2,0,YES,BMW,2011,N
